combined_text,label,label_id
"Nerde kurgu, nerde görüntü, hani seslendirme???

Ne güwen kıraç, ne de gemide filminin gölgesi yetmiyo filmi kurtarmaya, kurgusu baştan sona bozuk, hele o çekimler berbat berbat berbat..

adamın ağzı açılıyor konuşmaya başlıyor fakat 2 snye sonra geliyor sesi. 

1998 de ve yeni sinemacılar (sözüm ona yenilikçiler) telefonlarının kamerasıyla çekselermiş filmi daha başarılı olurdu heralde",negative,0
kargo cok gec geliyor ya. kargo firmasını değiştirirsiniz bu is olur yoksa biraz zor,neutral,1
Vasat. Koltuğun arkasını tam olarak kaplamıyor biraz küçük kalıyor Ayrıca resimde göründüğü gibi ürünün alt kısımlarında sabitlemek için herhangi bir ip veya delik koyulmamış Alt kısımları boşlukta bayrak gibi sallanıyor Beğenmedim Tavsiye etmem,negative,0
"Merakla beklediğim bir filmdi,fragmanları etkilemişti,ama,ama gittiğimde tam bir hüsrana uğradım,vasat olmuş,yönetmen filmi ilginç kılayım,değişik bitireyim derken karman çorman etmiş,bazı yerlerine pek anlam veremiyorsunuz,tek güzel yanı ""Sigourney Weavver""ın oyunculuğu,onun dışında tek kelime ile ""olmamış"".",negative,0
filmi evde izledim.güzel bir film.zaten ismine ve oyuncularına bakmassanız pek amerikan filmi gibi durmuyor.bence mark ruffalo'nun önü çok açık.ilk başlar gerçekten sıkıcı.ama diyaloglara dikkat...,positive,2
walla filimi kız arkadaşınızla izlemenizi öneririm ilk seansda pek bişey yok ama ikinci yarı resmen kopuyorsunuz kefilli bir film :P,neutral,1
normal iste. Elime gecmesi biraz uzun surdu ama makul fiyati kalitesi beklentimi karsiladi diyebilirim tavsiye ederim,neutral,1
Malzeme KalitesiBeklenenin Altında. Malzeme kalitesi hiç iyi değil kapı menteşeleri hep patladı özellikle sağ ve sol dış kanat kapılar montajlanma ayarları yanlış yapılmış Kargodan bazı yerleri ezik geldi Evet ucuz ama bu kadar da kötü beklemiyordum Bir kurumluk ömrü var tekrar sök kur mümkün değil,negative,0
gilette. başka rakip tanımıyorum giletteye en az 1 ay ile 3 ay arası gidiyor bir tanesi,positive,2
Çok güzel çok şık bir ürün,positive,2
"""Farklı"" olarak niteleyebileceğim bir Türk filmi. En azından bir fikir oluşturmaya ve yola buradan çıkmaya çalışmışlar. Kimi zaman başarmış, kimi zaman tökezlemişler. Oyuncuların bazıları gerçekten inandırıcı ve akılda kalıcı performanslar sergilerken bazıları biraz yapmacık kaçmış. Ama özellikle Deniz Celiloğlu son derece başarılı. Felsefik çözümlemelere girmeye çalıştığı sıralarda sırıttığını söyleyemem, ancak daha tatmin edici şeyler yazılabilirdi bana göre. Boş vakitte tercih edilebilecek bir Türk filmi. Büyük beklentiler ile başlamamak lazım. İzle ve geç.",neutral,1
"Kusursuz bir gerilim. Hayatın temel kaynağı su'yun korku objesi oluşunu, hakikaten korkutuşunu hayretle karşıladım. Kamera gayet ustaca kullanılmış. Anne-kız hikâyesi dokunaklı. Harabeleşmiş bir binayla, küf kokusunu duyabildiğiniz suyla, üç-beş başarılı oyuncuyla; efektsiz, kansız, ölümsüz, yaratıksız korku-gerilim filmi de çekilebiliyormuş. Anne rolündeki Hitomu Kuroki'nin oyunculuğuna dikkat. 
Bu filmde yönetmen kendini tekrar etmiş eleştirilerine katılmıyorum. Ringu'da Honogurai Mizu No Soko Kara da Kôji Suzuki'nin romanlarından uyarlama. Elbette benzerlikler olacaktır.",positive,2
filmi biraz once izledim..aslinda konulu bir film oldugu soylenemez..ama dans sovlari bir harika..ayrica danscilarin sovlara hazirlanma sureclerini ve sov sirasindaki sahne arkasi heyecanini gormek cok hos..eger modern bale ile yada genel olarak dansla ilgileniyorsaniz mutlaka izlenesi hatta tekrar tekrar izlenesi bir film..,neutral,1
"Yakından uzaktan alakası yok Hababam sınıfı ile 👎🏻 Vakit kaybı sakın izlemeyin, gidin başka şeyler yapın duvara bakmak daha mantıklı",negative,0
vahşet sevenler için daha önce böyle bi film yapılmadı.benim miidem herşeyi kaldırır ben kan görmekten zevk alıyorumm ben diyenler adress inside.harika bi filmm,neutral,1
ürün çok küçük bence fiyatının yarısını hak ediyor,negative,0
Yeni kullanmaya başlıcaksanız eğer bu ürünü hiç düşünmeden alabilirsiniz gayet başarılı,positive,2
mirorlink özelliği bende çalışmıyor başkalarında nasıl çalıştı bilmiyorum ürün güzel kolay anlaşılır kullanımı basif fiyata göre çok iyi ayrıca üründe navigasyon ve tv özelliğide bulunmakta yanlız gizli durumda bulunuyor fakat çalışmıyor,negative,0
"Rodriguez in bilinçli abartımlarını ve klişelere yön verişini seviyorum ben açıkçası.Oyunculuklara ve senaryoya dikkat edilesi bir film değil, Planet Terror kadar olmasada ayrıntıları fena değildi, eğlendirici bir b sınıf film denemesi, hoş.7/10",neutral,1
Hizmetiniz İçin Teşekkürler. Ürünü henüz kullanmadım lakin çalıştığım iş yerinden biliyorum güzel kaliteli bir ürün Herkeze tavsiye ederim,positive,2
güzel ürün. Ürün gayet güzel üfleme güç ayarı ve sıcaklık ayarı beklediğimden iyi sesi de fena değil bence Paketleme çok iyi olmamasına rağmen kargoda problem yaşamadım Tavsiye edilir,positive,2
beğenmedim . Tamam fiyatı ucuz Ama ben herhangi birinin bunu resimdeki gibi kusursuz kurabileceğine inanmıyorum Deliklere minifixleri geçirmek çok zor Allah ne verdiyse vurdum üstüne çıktım yine de bir köşeyi bile tam yerine oturtamadım Çatı bölgesi de dahil Yorumlara güvenim azaldı Bu Ürünü gerçekten alanlara tek bir soru soracam 4 parçayı taktıktan sonra vidayı sıkmamız isteniyor O araya tornavida veya elini sığdırabilen var mı Önce 4 parça sonra 3 parça takılmalı Neyse mühendis ev arkadaşım var O sağlam hale getirecektir,negative,0
ORAL B DİŞ İPİ PRO EXPERT CLINIC LINE gibi yassı ipli sandım ama değilmiş sanırım fotoğraf yanılttı Nane tadı da çok hafif Dişlerinizi temizliyor mu Evet temizliyor Ama tek temizlikte 2 3 tane kullanmak gerekiyor,neutral,1
Hem dışı hem içi kalite açısından yetersiz. Fiziken kalitesiz olmasına ek olarak bazı hikayeler anlamsız ders vermekten uzak,negative,0
mükemmel ötesi. sabahattin ali şiir ve roman konusunda harika biri kürk mantolu madoona insanlara bir ders veriyor hayatta tanıdığımız hiç bir insan 2 3 günde tanınacak kadar basitçünkü o insanın bir geçmişi var bizim bilmediğimiz bence harika bir kitap,positive,2
teşekkürler . güzel hizmet güzel ürün tavsiye ederim,neutral,1
film bir eyvah eyvah kadar olmasada berlin kaplanı filminden bin kat iyi. klasik bir konu üzerinden gitmesine rağmen işleyişi güzel. ailecek gidecekler için bir kac ufak küfürler bulunmaktadır,positive,2
Paket Sayısı Eksik. Ürün elime ulaştı Kutuyu açtığımda bir kutu eksik konmuştu yani elime 29 tane geçti,negative,0
komik ve güzel eglenceli bi film olmuş.ya o sıska cocuk yokmu öldürdü beni gülmekten :))) zaten yeni cocuk(new guy)cok iyi oynamış.izleyin ve gülün.,neutral,1
Ne İyi / Ne Kötü. Ne İyi Ne Kötü,neutral,1
Memnuniyet. Cok hizli gonerildi bazi seyleri anlamam aciklamalar yeterli olmadi bebde toutube tan benzer model video suna baktim gayet memnunum daha once hic kullanmama ragmen 1 saatte ogrendim cok guzel dikis modelleri var,positive,2
Fena değil. 5 saate anca şarj ediyor her türlü ekipmanı orijinal kullanıyorum Ancak telefonda 1 saat 40 dk 0 dan şarj olurken kitte 5 saati buluyor O ara telefonun şarjı idare ettiğinden sorun yok gerçide yorumlarda bir buçuk saat yazdığı için söyledim İçinde ki gelen pil gayet güzel ve stabil çalışıyor,neutral,1
cidden iyi. malzemesinin kalitesi ortada cidden sağlam ve tüm perdeyi iyi tutuyor gönül rahatlığıyla alınır,positive,2
bu fiyata çok çok iyi,neutral,1
tek damla ile muhteşem temizlik Pırıl pırıl pasparlak bir görünüm harikasın fairy,positive,2
süper buluş. bunu dizayn eden tasarımcıların gözlerinden öperim özellikle hareketli çocuklar için süper bir buluş,positive,2
Çok basit ve sıradan bir konuyu çok naif ve içten anlatmış Tolga Örnek. Kendini izlettiriyor. Zevkle izleyeceksiniz.,neutral,1
Ürün. Hiç beyenmedim tül çok ince renk yok kötü,negative,0
Bütün kediler severek yiyor Bütün büyük marketlerde bulunan ismi çokca duyulan İtalyan İsrail vs ithal markalara daha fazla para ödemeye gerek yok,positive,2
"Muhteşem bi oyunculuk ne denilir ki...gayet de hoş bi film...kesinlikle izlenmeli,izleyeli çok olduu için ayrıntılı yorum yapamıycam ama yönetmenlikte konu da gayet iyiydi..10/8 ve favorim...",positive,2
FİYATIYLA DOĞRU ORANTILI,negative,0
Tavsiye etmem . Ürün pamuk değil kaliteli hiç değil yastık ve çarşafı çok ince ve kalitesiz çok kötü,negative,0
Göründüğü gibi değil kağıt gibi,neutral,1
kullanışlı. ürun fiyatina göre gercekten güzel Benim gibi büyük cüzdan taşmaktan sıkılanlar icin ideal bir ürun Tavsiye ederim,positive,2
Fiyati uygun bir urun ancak ambalaji yirtik geldigi icin bu puani veriyorum,negative,0
kaliteli malzemeden yapilmis telofunun sabitlendigi yer hassas çıkıyor hemen,neutral,1
Sipariş verilen ürün zamanında geldi,positive,2
beklediğimden ince çıktı poşet hızlı gönderim için teşekkürler,neutral,1
alinabilir. televizyon çok güzel şık duruyorefsane cuma kampanyasında aldımkanal geçişleri çok iyi internete çok rahat girebilirsiniz bu model nu7000 serisi birde mu7000 serisi var onda akıllı kumanda var eğer ikisi arasında kalırsanız mu7000 serisini alın o daha iyi,positive,2
"90’lı yıllarda tanıştığımız dinozorlar geri döndü. İlk filme saygı duruşunda da bulunan Jurassic World, iki saatlik süresi ve gittikçe fantastiğe dönüşen hikayesi ile hoş bir seyirlik sunuyor.
Jurassic Park, kuşkusuz sinema tarihinin önemli serilerinden biri. Michael Crichton’un romanından uyarlanan hikaye, Steven Spielberg’in elinde bir efsaneye dönüşmüştü. Üçlemenin ardından gelen bu dördüncü film, gişede hüsran yaratan 2. ve 3. filmleri atlayarak en başa dönüyor ve hikayenin 20 sene sonrasını anlatıyor. İlk filme yapılan göndermeler ise büyük keyif veriyor.",neutral,1
en iyisi prima. Kullanmaya yeni basladim digerlerini denedim gerçekten hepsinden iyisi prima,positive,2
Kitap süper. Değerli hocamız Sayın Celal Gülşen çok faydalı bir kitap sunmuşlar tavsiye ederim,neutral,1
Çok yetersiz beklenen ihtiyacı karşılayamıyor,negative,0
Beklentiniz fazla olmamalı hem oyun hemde normalde kullanırım diyorsanız bence sadece gaming laptop ismi gibi normal kullanımlarda başarılı bulmadım özellikle film video izlerken beni mutlu etmedi şarjı çok çabuk bitiyor düşük parlaklıkta bile tasarımı şıklığı güzel ses orta normal kullanımda sessiz ama oyunlarda fanlar çalışınca hissettiriyor tabii ilk zamanlar çantadan ufak bir düşürmede alt kısım çatladı hemen ben memnun kalmadım,neutral,1
kullanıyorum çok memnunum.. beklediğimden çok daha iyi Dış malzeme kalitesi on numara ışıl ışıl beyaz ışık aynı fiyattaki diğer teyplere bakmayın bile derim taktım kullanıyorum çok memnunum,positive,2
Yetişmiyor. Kulaklık kulağıma yetişmiyor,neutral,1
öncelikle etrafa saçılan kum miktarında en ufak bi azalma olmadığını belirtmek isterim kapağı hafif aralık kaldığından kokuyu da hapsedemiyor tek farkı dışarıyı daha az tozutması ki onu kutunun içine hapsetmesi de muhtemelen kedi için epey zararlı kararsız kalıp puanına güvenip almaya karar verenlere tavsiye etmem kenarları yüksek uygun fiyatlı açık tuvaletlerden pek farkı yok,negative,0
ürünün bir tanesinin 25 gün içinde yırtılma yaptığını farkettik üstelik birini mama biberonunda hergün kullanıyoruz diğerini toplamda 10 kez bile kullanmadık ve sadece su içiriyorduk,negative,0
Fiyat kalite oranı iyi . Süngerli yapısı aşırı kaliteli değil takarken dikkat edin iki tarafı da taktıktan sonra somunları sıkın aşırı kaliteli olağanüstü birşey beklemeyin ama desenli yapısı güzel duruyor Hızlı teslimat paketleme güzel,neutral,1
yoğunn. bu güne kadar bir çok orjinal parfüm kullandım gucci floranın kokusunu hiç denemeden aldım kokusu güzel kalıcılığı güzel fakat 30 yaş için bana biraz ağır geldi daha çok 40 yaş üstü için bence ama benim favori kokum gıvenchy absolutely acayip büyülenirsiniz mutlaka deneyin derim,neutral,1
Tam puan. Prima külot beze bizden tam puan Büyük kolaylık ve süper emici,positive,2
Hata var. Ürün çok güzel ama açma kapama anahtarı zil butonu gibi olsa daha kullanışlı olurdu,neutral,1
"Her ne kadar filmin anlattıklarını,kullandığı öğeleri kendi hayat görüşümle bağdaştırmasam da William Hurt’un ekranı parlatan oyunculuğu ve güzel müzikleri için izlenebilir diye düşünüyorum.Sürrealize edilen sahneler  harmanlanınca  ’içeriği tartışmaya açık ama sinemasal olarak ilginç deneyimler’ ortaya çıkmış.",neutral,1
Süper. Mükemmek bi bebek bezi 2 kızımda da kullandım süper sızdırma yapmıyor,positive,2
güzel bir ürün . güzel ve sesiz bir üründür,neutral,1
Vasat. Oğuzhan Uğur u severim ama kitabı vasat buldum,negative,0
Tatmin etmedi.. Fiyatı uygun bir 2 1 alayım dedim Markasıda bilindik olsun Ancak ses kalitesi tatmin etmedi Şöyle söyliyeyim 12 13 sene önce hemen hemen aynı fiyatlarda aldığım creative kolonlarım çok daha yüksek ve iyi ses veriyor Bass larda o titremeyi hissedebiliyorum Sonuna kadar açamıyorum bile Bu ürün ise 25 i kadar ses veriyor Tizler boğuk çıkıyor Bass larıda sonda bile hiç titretmiyor Zaten alınca hafifliğinden bile anlayacaksınız ne demek istediğimi Birde saçma bir şekilde bekleme moduna geçip ptırt diye kapatıyor kendini Ses ayar yerinden bir kere daha açıp kapatmak durumunda kalıyorsunuz Sonuç Pahalı bir ürün olmadığından pişman değilim tabii kide Ancak bu fiyata bile daha iyileri alınabilir Biraz daha araştırın bence,neutral,1
Fena Sayılmaz. günlük kullanım için uygun fakat müzik dinlerken enstrumanları rahat seçemeyebilirsiniz beklentinizi büyük tutmayın derim eski ekipmanım daha büyük olduğu için biraz yavan geldi aradığımı buldum sayılır ses kalitesi diğer markalara göre daha iyi 4Watt lık bir aletse aradığınız uygun bir ürün,neutral,1
"Gösterime girdiğinde, güzide basınımızda ""Amerika nın Haydar Dümeni"" diye lanse edilmişti film...",positive,2
kaliteli ürün . tadı ve kıvamı çok iyi keciboynuzu astım hastaları için şifa kaynağı,neutral,1
on/off yok. İtiraf ediyorum rengi için aldım ama kalitesi de mükemmelçok beğendim hiç bi sorunu yok yalnız on off tuşu var yazıodu açıklamada ama yok,neutral,1
gayet güzel bir film.oyunculara diyecek laf yok zaten.ama sanki daha başarılı olabilirdi.yinede izlenmeye deger..,positive,2
Güzel ama. Akıtmıyor evet ama daha diş yokken bile ucu koptu,neutral,1
"A Knight's Tale filmiyle yönetmen aynı, başroller aynı, hatta yardımcı karakterler bile aynı.. Tek fark o filmdeki hoşluğun bu filmde olmayışı! Ne gerek vardı şimdi aynı kadroyla bi film daha çekmeye?.. Daha doğrusu böyle bi film çekmeye(?) Heath Ledger, Shannyn Sossamon gibi oyuncularla daha güzel bi şey yapabilirlerdi.. Zaten filmden aklımda sadece Shannyn kaldı....",positive,2
başka alternatif bakın derim.. pek beğenmedim beklediğimin altında çıktı bebeğin oturacağı kısmı çok güvenilir değil puseti cok küçük başka alternatif bakın derim,negative,0
"Aralara serpiştirilen mesajlar iyi olsa da aynı konu üzerinden neredeyse aynı senaryo ile çekilen, hatırladığım üç ya da dördüncü filmden birisi. Klişeler, filmde gereken akıcılık için kullanmış ve çok güzel olmasa da çok kötü olmayan bir film ortaya çıkmış.",neutral,1
Derinlerde korkutmayı başarıyor. Bu filme kötü denilmesi biraz haksızlık olur bence Yaşanmış bir olaya dayanması filmi evvela kötü ve basit olmaktan bence alıkoyuyor İnsanların kötülüğünü iyi resmediyor Kötülük neden niçine bakmaz çünkü zevk için bunu yapanlarıda bildiğimiz için filmin senaryosunu sorgulamamızın önünü kesiyor Bu dünyada hiç bir zaman güvende olmadığımızı kötülüğün her zaman bizi bulacağını sağlam delillerle anlatıyor Busadece 5 kişi arasında geçen kötü ve basit bir film olarak görenler haksızlık yapıyorlar Bence korku filmlerine yeni birşey katmasada kötü bir film değil bu tekinsiz mekan gerilimi ile iyi bir film ziyaretçiler İzlemenizi tavsiye ediyorum,neutral,1
